id,rank,hit,title,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
4967,28,Yes,King Without A Crown,Matisyahu,57,0.6970000000000001,0.8590000000000001,5,-5.306,0,0.19,0.0349,0.0,0.0931,0.696,93.78
4968,33,Yes,Always On Your Side,Sheryl Crow & Sting,38,0.503,0.581,5,-4.648,1,0.0258,0.579,0.0,0.139,0.25,140.15
4969,8,Yes,Unpredictable,Jamie Foxx Featuring Ludacris,74,0.63,0.733,1,-4.338,1,0.0423,0.0551,0.0,0.102,0.486,104.007
4970,20,Yes,"Jesus, Take The Wheel",Carrie Underwood,61,0.359,0.518,2,-3.537,1,0.0302,0.665,0.0,0.106,0.135,76.572
4971,62,No,She Don't Tell Me To,Montgomery Gentry,37,0.45899999999999996,0.703,5,-5.294,1,0.0338,0.0606,0.0,0.0889,0.39,159.856
4972,90,No,Conceited (There's Something About Remy),Remy Ma,47,0.7040000000000001,0.5760000000000001,11,-7.711,1,0.47700000000000004,0.214,0.0,0.188,0.586,124.955
4973,99,No,Save The Last Dance For Me,Michael Buble,56,0.54,0.53,4,-10.583,1,0.0361,0.614,0.0,0.198,0.8959999999999999,143.453
4974,79,No,Lo Que Son Las Cosas,Anais,61,0.501,0.631,5,-3.84,1,0.0268,0.39,0.0,0.322,0.33799999999999997,144.09799999999998
4975,3,Yes,My Humps,The Black Eyed Peas,68,0.8,0.688,4,-5.987,1,0.223,0.12,4.05e-06,0.111,0.623,123.929
4976,2,Yes,Photograph,Nickelback,88,0.614,0.379,4,-10.48,1,0.0476,0.607,0.00046399999999999995,0.0986,0.201,107.98899999999999
4977,5,Yes,You And Me,Lifehouse,66,0.648,0.5589999999999999,11,-8.424,0,0.128,0.285,0.10300000000000001,0.11599999999999999,0.159,113.054
4978,1,Yes,Gold Digger,Kanye West Featuring Jamie Foxx,77,0.638,0.6990000000000001,1,-5.54,0,0.384,0.0223,0.0,0.0917,0.66,92.939
4979,56,No,Every Day Is Exactly The Same,Nine Inch Nails,52,0.626,0.92,0,-6.153,1,0.0496,0.0262,0.075,0.134,0.42100000000000004,144.032
4980,61,No,Looking For You,Kirk Franklin,47,0.682,0.9,9,-5.0280000000000005,1,0.0873,0.0891,0.063,0.0685,0.937,100.721
4981,42,Yes,Touch The Sky,Kanye West Featuring Lupe Fiasco,65,0.597,0.848,9,-4.835,1,0.355,0.0158,0.0,0.374,0.545,106.302
4982,88,No,Gold Lion,Yeah Yeah Yeahs,52,0.518,0.846,9,-3.313,1,0.07,0.0216,2.1600000000000003e-05,0.0871,0.278,158.74
4983,22,Yes,L.O.V.E.,Ashlee Simpson,85,0.708,0.648,6,-5.626,1,0.0449,0.0956,0.0,0.134,0.33799999999999997,143.955
4984,5,Yes,Stickwitu,The Pussycat Dolls,65,0.652,0.551,9,-6.2989999999999995,1,0.052000000000000005,0.289,0.0,0.0778,0.37200000000000005,79.995
4985,8,Yes,"Sugar, We're Goin' Down",Fall Out Boy,76,0.499,0.8240000000000001,7,-4.7410000000000005,1,0.0794,0.00898,0.0,0.163,0.6990000000000001,161.977
4986,39,Yes,When I Get Where I'm Going,Brad Paisley Featuring Dolly Parton,54,0.52,0.379,0,-9.906,1,0.0279,0.619,1.85e-06,0.10800000000000001,0.20800000000000002,85.934
4987,41,Yes,Rodeo,Juvenile,79,0.713,0.526,1,-5.046,1,0.032,0.007670000000000001,0.000148,0.124,0.131,131.05
4988,4,Yes,Breaking Free,"Zac Efron, Andrew Seeley & Vanessa Anne Hudgens",62,0.579,0.634,0,-6.443,0,0.043,0.0669,0.0,0.142,0.256,108.03
4989,58,No,Sorry,Madonna,85,0.7020000000000001,0.635,11,-6.917000000000001,0,0.265,0.0223,0.0,0.28300000000000003,0.873,144.004
4990,94,No,Lo Que Me Gusta A Mi,Juanes,42,0.684,0.8909999999999999,4,-5.224,1,0.0414,0.0568,0.0,0.0768,0.9690000000000001,94.99600000000001
4991,51,No,Perfect Situation,Weezer,54,0.474,0.79,6,-4.012,1,0.0319,0.0321,0.000149,0.24600000000000002,0.42700000000000005,93.82799999999999
4992,69,No,Cheatin',Sara Evans,52,0.679,0.779,9,-5.124,1,0.0334,0.203,0.0,0.21899999999999997,0.703,110.557
4993,56,No,Oh Yes (aka 'Postman'),Juelz Santana,0,0.698,0.82,0,-4.621,1,0.218,0.184,0.0,0.111,0.545,73.99600000000001
4994,66,No,Goodbye My Lover,James Blunt,73,0.43200000000000005,0.261,4,-12.591,1,0.0512,0.953,0.0034200000000000003,0.0903,0.273,89.56700000000001
4995,85,No,Bring Out The Freak In You,Lil Rob,29,0.948,0.48200000000000004,4,-7.457000000000001,1,0.0779,0.000633,2.45e-06,0.157,0.74,110.009
4996,72,No,Betcha Can't Do It Like Me,D4L,42,0.9009999999999999,0.359,10,-8.198,0,0.248,0.009559999999999999,0.0,0.0752,0.21899999999999997,149.019
4997,50,No,Lights And Sounds,Yellowcard,62,0.344,0.972,11,-3.675,0,0.11599999999999999,8.48e-05,0.0,0.293,0.387,167.81900000000002
4998,94,No,Wasteland,10 Years,64,0.391,0.8009999999999999,6,-5.102,0,0.0813,0.000426,0.00020800000000000001,0.0662,0.341,146.72899999999998
4999,86,No,Talk,Coldplay,86,0.909,0.628,2,-5.456,1,0.201,0.0739,0.0,0.10800000000000001,0.406,145.905
5000,97,No,Animals,Nickelback,87,0.6829999999999999,0.53,5,-4.918,0,0.142,0.207,0.0,0.39399999999999996,0.645,75.016
5001,61,No,Kerosene,Miranda Lambert,57,0.628,0.92,7,-3.252,1,0.0287,0.00687,5.3400000000000004e-05,0.337,0.8079999999999999,126.99799999999999
5002,100,No,Llame Pa' Verte,Wisin & Yandel,52,0.856,0.809,7,-5.132000000000001,0,0.07200000000000001,0.0813,0.0,0.084,0.649,95.007
5003,14,Yes,Feel Good Inc,Gorillaz,82,0.818,0.705,6,-6.678999999999999,1,0.177,0.00836,0.00233,0.613,0.772,138.559
5004,67,No,Gotta Go,Trey Songz,66,0.6809999999999999,0.551,5,-5.4079999999999995,0,0.0513,0.726,0.0,0.184,0.392,74.023
5005,77,No,My Hood,Young Jeezy,52,0.8420000000000001,0.615,1,-4.445,0,0.146,0.0448,9.16e-06,0.11699999999999999,0.669,144.748
5006,49,Yes,Crash,Gwen Stefani,76,0.51,0.898,11,-3.15,1,0.0696,0.0832,0.0,0.071,0.596,144.056
5007,11,Yes,One Wish,Ray J,64,0.524,0.635,5,-7.22,0,0.302,0.27,0.0,0.341,0.603,127.618
5008,1,Yes,Laffy Taffy,D4L,62,0.8909999999999999,0.439,7,-7.994,0,0.428,0.0351,0.0,0.0932,0.622,77.499
5009,6,Yes,We Be Burnin',Sean Paul,58,0.95,0.8029999999999999,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0
5010,6,Yes,There It Go! (The Whistle Song),Juelz Santana,55,0.9470000000000001,0.883,6,-6.306,0,0.20800000000000002,0.022000000000000002,0.000478,0.42200000000000004,0.56,100.00399999999999
5011,64,No,In The Deep,Bird York,75,0.7290000000000001,0.7559999999999999,8,-5.119,1,0.0294,0.131,0.0,0.0527,0.522,104.945
5012,44,Yes,Nasty Girl,"The Notorious B.I.G. Featuring Diddy, Nelly, Jagged Edge & Avery Storm",61,0.833,0.628,2,-7.041,1,0.141,0.0949,1.6e-06,0.282,0.645,106.32799999999999
5013,87,No,Dare,Gorillaz Featuring Shaun Ryder,73,0.76,0.8909999999999999,11,-5.852,0,0.0372,0.0226,0.0868,0.298,0.966,120.265
5014,15,Yes,I Think They Like Me,"Dem Franchize Boyz Featuring Jermaine Dupri, Da Brat & Bow Wow",49,0.7809999999999999,0.625,7,-9.139,1,0.373,0.00447,0.0,0.185,0.679,83.024
5015,30,Yes,Honky Tonk Badonkadonk,Trace Adkins,57,0.536,0.943,11,-5.317,0,0.10800000000000001,0.39899999999999997,2.27e-05,0.225,0.622,123.759
5016,41,Yes,Turn It Up,Chamillionaire Featuring Lil' Flip,77,0.8290000000000001,0.695,1,-5.561,1,0.0473,0.000956,0.17800000000000002,0.11199999999999999,0.369,102.01799999999999
5017,7,Yes,Hung Up,Madonna,65,0.44299999999999995,0.726,7,-3.745,1,0.16699999999999998,0.41600000000000004,0.0,0.369,0.37,119.824
5018,87,No,Wings Of A Butterfly,HIM,49,0.43200000000000005,0.7759999999999999,8,-3.4739999999999998,1,0.0443,0.0152,0.0153,0.8340000000000001,0.667,128.03799999999998
5019,60,No,Just Might (Make Me Believe),Sugarland,43,0.478,0.529,1,-5.164,1,0.0265,0.111,2.17e-06,0.109,0.294,139.80200000000002
5020,8,Yes,When I'm Gone,Eminem,63,0.871,0.442,0,-8.766,1,0.0958,0.052000000000000005,0.008190000000000001,0.0381,0.769,129.964
5021,58,No,Who I Am Hates Who I've Been,Relient K,54,0.39799999999999996,0.902,3,-3.5180000000000002,1,0.0861,0.0028899999999999998,0.0,0.066,0.491,166.82299999999998
5022,21,Yes,Luxurious,Gwen Stefani,53,0.8059999999999999,0.7090000000000001,0,-3.995,1,0.0768,0.153,0.0,0.107,0.6890000000000001,131.032
5023,1,Yes,Don't Forget About Us,Mariah Carey,56,0.701,0.542,10,-6.893,0,0.0374,0.0536,0.0,0.10099999999999999,0.387,143.595
5024,60,No,Black Sweat,Prince,47,0.638,0.612,8,-5.162000000000001,1,0.313,0.158,0.0,0.066,0.349,172.084
5025,46,Yes,Boondocks,Little Big Town,62,0.41,0.78,9,-5.391,1,0.0332,0.21100000000000002,0.0,0.48,0.695,88.016
5026,32,Yes,Fireman,Lil Wayne,56,0.469,0.73,6,-4.846,1,0.267,0.0123,0.0,0.408,0.33299999999999996,80.682
5027,54,No,She Let Herself Go,George Strait,51,0.657,0.5770000000000001,6,-7.832000000000001,0,0.0266,0.135,1.4099999999999999e-05,0.0853,0.38,114.039
5028,52,No,Cowboys Are Frequently Secretly (Fond Of Each Other),Willie Nelson,20,0.624,0.47700000000000004,9,-7.561,1,0.0289,0.539,0.000152,0.158,0.608,94.404
5029,39,Yes,Must Be Doin' Somethin' Right,Billy Currington,59,0.486,0.6559999999999999,9,-3.36,1,0.0275,0.212,0.0,0.0555,0.395,167.804
5030,36,Yes,If It's Lovin' That You Want,Rihanna,48,0.51,0.693,8,-7.4239999999999995,1,0.259,0.128,0.0,0.0399,0.6940000000000001,96.052
5031,23,Yes,Get'cha Head In The Game,Andrew Seeley,55,0.883,0.895,11,-7.216,0,0.172,0.0447,0.00133,0.0357,0.531,112.98899999999999
5032,79,No,My Old Friend,Tim McGraw,41,0.46299999999999997,0.8190000000000001,4,-7.662000000000001,1,0.0357,0.212,0.000268,0.0599,0.591,183.998
5033,28,Yes,Start Of Something New,"Zac Efron, Andrew Seeley & Vanessa Anne Hudgens",56,0.667,0.74,7,-6.406000000000001,1,0.0314,0.301,1.71e-06,0.11199999999999999,0.18899999999999997,103.95700000000001
5034,34,Yes,We're All In This Together,High School Musical Cast,58,0.759,0.9359999999999999,1,-6.2589999999999995,1,0.0573,0.0571,0.0,0.7070000000000001,0.821,116.02600000000001
5035,13,Yes,Stay Fly,Three 6 Mafia Featuring Young Buck & Eightball & MJG,60,0.789,0.8809999999999999,11,-5.757999999999999,1,0.0331,0.10800000000000001,0.0,0.355,0.647,133.30100000000002
5036,45,Yes,Like We Never Loved At All,Faith Hill,49,0.49700000000000005,0.46799999999999997,2,-8.182,1,0.0286,0.0817,0.0,0.11199999999999999,0.285,133.789
5037,69,No,In The Sun,Michael Stipe,73,0.6459999999999999,0.778,4,-6.222,0,0.0273,0.0108,0.006540000000000001,0.14400000000000002,0.782,114.647
5038,39,Yes,Georgia,Ludacris & Field Mob Featuring Jamie Foxx,89,0.667,0.726,8,-4.172,1,0.054000000000000006,0.032,0.0,0.0745,0.77,103.001
5039,35,Yes,What I've Been Looking For,Lucas Grabeel & Ashley Tisdale,72,0.626,0.826,3,-4.734,0,0.0286,0.0322,0.0,0.065,0.7879999999999999,107.073
5040,8,Yes,I'm Sprung,T-Pain,66,0.722,0.32899999999999996,0,-11.617,0,0.10800000000000001,0.08800000000000001,0.0,0.081,0.166,99.991
5041,36,Yes,Better Days,Goo Goo Dolls,67,0.606,0.737,0,-4.371,1,0.0721,0.389,0.0,0.0589,0.652,95.984
5042,48,Yes,Goodbye For Now,P.O.D.,51,0.8290000000000001,0.72,0,-6.417000000000001,1,0.0662,0.579,0.00519,0.0996,0.6459999999999999,107.94200000000001
5043,43,Yes,Stick To The Status Quo,High School Musical Cast,54,0.6970000000000001,0.7190000000000001,1,-7.077000000000001,0,0.21100000000000002,0.0312,0.0,0.507,0.821,160.136
5044,17,Yes,Here We Go,Trina Featuring Kelly Rowland,55,0.5870000000000001,0.922,5,-5.22,1,0.0365,0.004229999999999999,0.0,0.214,0.667,142.03799999999998
5045,62,No,Bop To The Top,Lucas Grabeel & Ashley Tisdale,54,0.5589999999999999,0.816,7,-4.955,0,0.0813,0.364,0.0,0.0412,0.889,113.693
5046,57,No,Hypnotize,System Of A Down,71,0.27399999999999997,0.92,6,-4.096,1,0.0489,0.0303,0.000412,0.115,0.0397,153.986
5047,32,Yes,Tequila Makes Her Clothes Fall Off,Joe Nichols,63,0.6579999999999999,0.7759999999999999,2,-5.651,1,0.0308,0.184,1.52e-06,0.0888,0.731,93.941
5048,60,No,Bat Country,Avenged Sevenfold,71,0.541,0.968,0,-4.129,1,0.0396,0.000248,8.28e-06,0.423,0.505,125.04
5049,4,Yes,Soul Survivor,Young Jeezy Featuring Akon,66,0.6709999999999999,0.499,10,-7.766,1,0.0442,0.00123,0.0,0.239,0.0854,84.045
5050,67,No,What I've Been Looking For (Reprise),Andrew Seeley & Vanessa Anne Hudgens,51,0.5529999999999999,0.265,9,-12.311,1,0.0397,0.894,0.0,0.161,0.28800000000000003,109.291
5051,72,No,When There Was Me And You,Vanessa Anne Hudgens,52,0.527,0.753,9,-5.4910000000000005,1,0.0383,0.0494,0.00108,0.0997,0.278,119.824
5052,26,Yes,We Belong Together,Gavin DeGraw,72,0.838,0.469,0,-7.992000000000001,1,0.0835,0.0358,0.0,0.0928,0.778,139.975
5053,60,No,Soul Meets Body,Death Cab For Cutie,61,0.621,0.853,2,-5.735,0,0.0253,0.0767,3.26e-06,0.0893,0.7140000000000001,128.142
5054,26,Yes,Heard 'Em Say,Kanye West Featuring Adam Levine,63,0.736,0.7020000000000001,7,-8.437000000000001,0,0.18100000000000002,0.055,0.0394,0.124,0.569,94.85700000000001
5055,30,Yes,I Should Have Cheated,Keyshia Cole,55,0.358,0.541,2,-4.237,0,0.0722,0.248,0.0,0.33,0.409,85.595
5056,10,Yes,Beverly Hills,Weezer,67,0.542,0.8190000000000001,5,-3.735,1,0.161,0.107,0.0,0.187,0.7140000000000001,175.71099999999998
5057,2,Yes,Don't Cha,The Pussycat Dolls Featuring Busta Rhymes,70,0.879,0.643,1,-3.7089999999999996,1,0.0888,0.00603,1.42e-06,0.0992,0.5820000000000001,120.012
5058,6,Yes,Wake Me Up When September Ends,Green Day,78,0.546,0.8140000000000001,7,-5.146,1,0.0314,0.023,0.0,0.0972,0.146,104.98
5059,1,Yes,We Belong Together,Mariah Carey,72,0.838,0.469,0,-7.992000000000001,1,0.0835,0.0358,0.0,0.0928,0.778,139.975
5060,31,Yes,Come A Little Closer,Dierks Bentley,68,0.44,0.777,1,-1.786,0,0.0327,0.0265,1.01e-06,0.151,0.306,148.02700000000002
5061,19,Yes,Boyfriend,Ashlee Simpson,65,0.711,0.5539999999999999,1,-6.099,1,0.0502,0.0269,0.0077599999999999995,0.10099999999999999,0.348,96.97200000000001
5062,34,Yes,Unbreakable,Alicia Keys,68,0.381,0.344,2,-11.948,1,0.0294,0.337,0.0,0.0954,0.22699999999999998,144.464
5063,64,No,Twisted Transistor,Korn,67,0.58,0.983,5,-3.2910000000000004,0,0.0636,0.00043,0.006940000000000001,0.0801,0.41600000000000004,110.053
5064,53,No,Have A Nice Day,Bon Jovi,49,0.494,0.8959999999999999,4,-4.056,1,0.0778,4.91e-05,0.00023500000000000002,0.213,0.615,130.046
5065,67,No,Miss Me Baby,Chris Cagle,56,0.514,0.609,1,-5.034,1,0.0267,0.188,2.5e-06,0.0793,0.36200000000000004,147.774
5066,37,Yes,Who You'd Be Today,Kenny Chesney,51,0.6459999999999999,0.431,2,-9.287,1,0.028999999999999998,0.149,0.00042800000000000005,0.10800000000000001,0.248,145.855
5067,68,No,DOA,Foo Fighters,49,0.72,0.7909999999999999,0,-7.272,1,0.23399999999999999,0.141,0.0,0.129,0.44,139.938
5068,59,No,Good Ride Cowboy,Garth Brooks,27,0.55,0.852,9,-2.211,1,0.0629,0.5710000000000001,0.0,0.28,0.589,132.255
5069,72,No,Save Me,Shinedown,78,0.731,0.204,9,-11.314,0,0.0369,0.307,0.0109,0.0989,0.191,142.141
5070,94,No,Hit The Floor,Twista Featuring Pitbull,56,0.74,0.9590000000000001,9,-3.6919999999999997,1,0.193,0.0629,0.0,0.0444,0.878,150.007
5071,2,Yes,Shake It Off,Mariah Carey,72,0.653,0.799,7,-5.359,1,0.163,0.0577,0.0,0.221,0.945,160.017
5072,14,Yes,Girl Tonite,Twista Featuring Trey Songz,44,0.6679999999999999,0.7240000000000001,7,-5.952999999999999,1,0.0536,0.00551,0.0,0.218,0.318,148.52200000000002
5073,20,Yes,Window Shopper,50 Cent,57,0.536,0.628,5,-7.057,0,0.18600000000000003,0.107,0.0,0.45899999999999996,0.467,174.35
5074,33,Yes,Seasons Of Love,Cast Of Rent,65,0.475,0.579,5,-4.096,1,0.0334,0.609,0.0,0.0756,0.466,178.15099999999998
5075,44,Yes,Better Life,Keith Urban,75,0.545,0.86,11,-5.053999999999999,0,0.0306,0.00624,2.18e-05,0.165,0.581,99.031
5076,42,Yes,Skin (Sarabeth),Rascal Flatts,44,0.48700000000000004,0.311,2,-9.901,1,0.0287,0.41200000000000003,0.000466,0.16399999999999998,0.252,139.878
5077,70,No,Remedy,Seether,67,0.546,0.9590000000000001,8,-4.664,1,0.08199999999999999,0.00018,0.00144,0.0584,0.41600000000000004,127.831
5078,57,No,Confessions Of A Broken Heart (Daughter To Father),Lindsay Lohan,1,0.612,0.425,11,-8.484,1,0.0345,0.552,1.1400000000000001e-05,0.16699999999999998,0.191,120.10799999999999
5079,42,Yes,Don't Bother,Shakira,59,0.109,0.00822,1,-28.425,1,0.0529,0.9420000000000001,0.885,0.129,0.0321,75.62899999999999
5080,84,No,The Ghost Of You,My Chemical Romance,64,0.20199999999999999,0.8859999999999999,11,-3.805,0,0.0816,0.0286,0.0,0.643,0.192,145.781
5081,81,No,Presidential,YoungBloodZ,50,0.682,0.523,2,-9.69,1,0.335,0.0237,0.0,0.18,0.366,170.049
5082,72,No,Comin' To Your City,Big & Rich,45,0.5589999999999999,0.9440000000000001,9,-1.422,0,0.085,0.258,0.0,0.165,0.66,99.027
5083,25,Yes,More Than Words,Frankie J,68,0.615,0.129,6,-14.892000000000001,1,0.0286,0.46799999999999997,0.0,0.114,0.249,91.76899999999999
5084,41,Yes,Shake,Ying Yang Twins Featuring Pitbull,72,0.653,0.799,7,-5.359,1,0.163,0.0577,0.0,0.221,0.945,160.017
5085,51,No,Best I Ever Had,Gary Allan,74,0.42700000000000005,0.861,1,-4.874,1,0.376,0.21899999999999997,0.0,0.27699999999999997,0.581,161.776
5086,95,No,Stricken,Disturbed,73,0.40399999999999997,0.9690000000000001,8,-2.938,1,0.195,8.51e-05,0.0114,0.268,0.29,173.878
5087,59,No,Fix You,Coldplay,83,0.209,0.418,3,-8.74,1,0.0338,0.163,0.00195,0.113,0.12300000000000001,138.265
5088,37,Yes,Pretty Vegas,INXS,44,0.624,0.922,5,-4.5360000000000005,0,0.0604,0.00121,2.46e-05,0.0785,0.6759999999999999,141.968
5089,85,No,Rakata,Wisin & Yandel,63,0.743,0.787,1,-5.402,1,0.262,0.0352,0.0,0.0732,0.7190000000000001,192.11700000000002
5090,55,No,Big Blue Note,Toby Keith,36,0.746,0.6970000000000001,0,-6.979,1,0.0296,0.41,8.13e-05,0.18899999999999997,0.748,115.25200000000001
5091,3,Yes,Like You,Bow Wow Featuring Ciara,79,0.579,0.573,1,-5.9910000000000005,1,0.0292,0.179,0.0,0.083,0.637,76.02
5092,78,No,Amor Eterno,Cristian Castro,62,0.504,0.47100000000000003,0,-7.23,1,0.0294,0.0826,2.0600000000000003e-05,0.165,0.37200000000000005,142.928
5093,49,Yes,Can I Have It Like That,Pharrell Featuring Gwen Stefani,45,0.754,0.53,7,-7.808,1,0.233,0.152,0.0,0.0808,0.376,101.16
5094,30,Yes,Belly Dancer (Bananza),Akon,49,0.87,0.6809999999999999,10,-6.365,0,0.11800000000000001,0.0384,2.52e-06,0.805,0.6890000000000001,104.839
5095,90,No,Only,Nine Inch Nails,83,0.49700000000000005,0.486,8,-5.89,1,0.24100000000000002,0.257,0.0,0.0908,0.6679999999999999,93.955
5096,14,Yes,Don't Lie,The Black Eyed Peas,83,0.778,0.8240000000000001,10,-5.892,0,0.0712,0.284,0.0,0.405,0.7559999999999999,100.024
5097,12,Yes,Your Body,Pretty Ricky,75,0.8909999999999999,0.7140000000000001,4,-6.055,0,0.14,0.20199999999999999,0.000234,0.0521,0.818,100.97200000000001
5098,41,Yes,Something To Be Proud Of,Montgomery Gentry,63,0.645,0.693,0,-6.481,1,0.0344,0.0811,1.22e-05,0.175,0.5529999999999999,97.555
5099,31,Yes,Lighters Up,Lil' Kim,58,0.603,0.805,4,-5.067,0,0.26,0.006490000000000001,0.0,0.18600000000000003,0.61,147.908
5100,97,No,Ella Y Yo,Aventura Featuring Don Omar,70,0.768,0.6709999999999999,2,-7.778,1,0.318,0.39399999999999996,0.0,0.179,0.446,123.943
5101,55,No,I'm Feeling You,Santana Featuring Michelle Branch & The Wreckers,47,0.5710000000000001,0.9,5,-4.975,0,0.0499,0.0715,1.98e-06,0.11800000000000001,0.794,120.02600000000001
5102,100,No,Welcome 2 Detroit,Trick-Trick Featuring Eminem,47,0.583,0.779,11,-4.59,1,0.299,0.14,0.0,0.6559999999999999,0.63,91.16799999999999
5103,6,Yes,Behind These Hazel Eyes,Kelly Clarkson,62,0.5479999999999999,0.889,9,-4.6819999999999995,1,0.0382,0.00165,0.00109,0.19699999999999998,0.425,90.04799999999999
5104,2,Yes,Pon de Replay,Rihanna,69,0.768,0.6409999999999999,7,-8.32,1,0.201,0.00022799999999999999,0.000571,0.0944,0.462,98.97399999999999
5105,11,Yes,Just The Girl,The Click Five,60,0.5710000000000001,0.89,9,-1.6,1,0.0395,0.00509,0.0,0.0769,0.7509999999999999,110.958
5106,45,Yes,Redneck Yacht Club,Craig Morgan,65,0.49,0.8170000000000001,8,-5.405,1,0.0355,0.455,0.0,0.0885,0.8079999999999999,168.115
5107,64,No,Good Is Good,Sheryl Crow,72,0.56,0.9329999999999999,8,-2.969,1,0.0384,0.0208,0.0,0.40399999999999997,0.72,132.083
5108,98,No,(I Never Promised You A) Rose Garden,Martina McBride,31,0.239,0.956,10,-3.805,1,0.107,0.009640000000000001,0.0,0.158,0.955,176.78400000000002
5109,7,Yes,Play,David Banner,76,0.7809999999999999,0.81,10,-4.301,0,0.35600000000000004,0.738,0.0,0.14400000000000002,0.9079999999999999,173.949
5110,23,Yes,La Tortura,Shakira Featuring Alejandro Sanz,73,0.74,0.7829999999999999,0,-5.367000000000001,1,0.0427,0.0297,0.000308,0.12300000000000001,0.812,100.01100000000001
5111,8,Yes,Listen To Your Heart,D.H.T.,70,0.539,0.583,1,-4.935,0,0.0275,0.10800000000000001,0.0,0.111,0.337,86.06299999999999
5112,63,No,You're Like Comin' Home,Lonestar,28,0.625,0.698,1,-6.375,1,0.028999999999999998,0.066,0.0,0.11599999999999999,0.36,116.02799999999999
5113,72,No,Home,Michael Buble,79,0.49,0.794,11,-3.8110000000000004,1,0.0738,0.377,0.0,0.0921,0.625,160.031
5114,54,No,Probably Wouldn't Be This Way,LeAnn Rimes,43,0.613,0.426,2,-6.417999999999999,1,0.0289,0.516,0.0,0.131,0.129,129.644
5115,65,No,Hustler's Ambition,50 Cent,54,0.47200000000000003,0.6729999999999999,7,-8.263,1,0.32299999999999995,0.28600000000000003,0.0,0.311,0.6779999999999999,86.491
5116,75,No,Billy's Got His Beer Goggles On,Neal McCoy,57,0.715,0.775,0,-6.6129999999999995,1,0.0433,0.354,0.0,0.14400000000000002,0.8029999999999999,106.01299999999999
5117,3,Yes,Lose Control,Missy Elliott Featuring Ciara & Fat Man Scoop,61,0.6970000000000001,0.608,4,-10.975999999999999,0,0.0463,0.0295,0.0,0.276,0.725,133.879
5118,13,Yes,Cool,Gwen Stefani,68,0.667,0.7090000000000001,9,-7.018,0,0.105,0.33,3.74e-06,0.077,0.233,101.975
5119,6,Yes,Outta Control (Remix),50 Cent Featuring Mobb Deep,52,0.763,0.647,8,-5.699,0,0.248,0.0283,0.0,0.0671,0.511,92.046
5120,68,No,Doesn't Remind Me,Audioslave,60,0.439,0.779,9,-3.469,1,0.0367,0.11699999999999999,1.17e-06,0.0982,0.225,99.429
5121,47,Yes,Naked,Marques Houston,90,0.529,0.607,6,-6.781000000000001,1,0.0574,0.10400000000000001,0.0,0.0631,0.23800000000000002,101.96600000000001
5122,47,Yes,Stay With Me (Brass Bed),Josh Gracin,0,0.321,0.466,1,-9.379,1,0.0317,0.599,0.0,0.127,0.33399999999999996,175.44799999999998
5123,52,No,This Is How A Heart Breaks,Rob Thomas,51,0.605,0.9129999999999999,0,-4.345,1,0.0376,0.00159,0.0,0.0813,0.665,139.941
5124,74,No,All These Things That I've Done,The Killers,69,0.5579999999999999,0.74,6,-6.22,1,0.0448,0.0019199999999999998,8.97e-06,0.129,0.217,118.29299999999999
5125,38,Yes,A Real Fine Place To Start,Sara Evans,39,0.585,0.789,8,-2.8339999999999996,1,0.040999999999999995,0.00143,0.0008699999999999999,0.141,0.20800000000000002,120.95299999999999
5126,29,Yes,Badd,Ying Yang Twins Featuring Mike Jones & Mr. ColliPark,55,0.585,0.6970000000000001,1,-6.126,0,0.35700000000000004,0.0339,0.0,0.255,0.402,133.17700000000002
5127,51,No,Somebody's Hero,Jamie O'Neal,40,0.493,0.735,1,-6.0120000000000005,1,0.0432,0.0771,0.0,0.107,0.626,164.05900000000003
5128,68,No,Stars,Switchfoot,86,0.7090000000000001,0.635,5,-4.865,0,0.0461,0.0538,0.000139,0.098,0.536,96.825
5129,19,Yes,Holiday,Green Day,75,0.29,0.8270000000000001,8,-3.451,1,0.0362,0.000659,2.55e-06,0.301,0.45,167.08599999999998
5130,17,Yes,These Words,Natasha Bedingfield,68,0.7340000000000001,0.635,5,-7.03,1,0.0816,0.0322,0.0,0.0808,0.9309999999999999,96.99
5131,71,No,Precious,Depeche Mode,63,0.64,0.47700000000000004,8,-9.193,1,0.0479,0.369,0.000411,0.111,0.163,117.005
5132,78,No,If You Were Mine,Marcos Hernandez,43,0.615,0.115,8,-16.557000000000002,1,0.0397,0.968,0.00061,0.127,0.40399999999999997,105.704
5133,86,No,Shine On,Ryan Cabrera,68,0.508,0.93,0,-4.518,1,0.0372,0.00265,2.64e-06,0.406,0.607,96.993
5134,65,No,I Don't Care,Ricky Martin Featuring Fat Joe & Amerie,61,0.617,0.843,11,-3.593,1,0.027999999999999997,0.0030600000000000002,0.0,0.0792,0.897,105.97399999999999
5135,67,No,I'm A King,P$C Featuring T.I. & Lil Scrappy,52,0.451,0.532,5,-8.074,0,0.0415,0.0606,0.14300000000000002,0.10400000000000001,0.494,76.176
5136,4,Yes,Let Me Hold You,Bow Wow Featuring Omarion,73,0.6809999999999999,0.774,1,-3.167,0,0.0787,0.0992,0.0,0.35,0.267,102.92399999999999
