id,title,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
186,Love So Soft,Kelly Clarkson,76,0.8079999999999999,0.581,11,-5.43,1,0.07,0.0053,1.1900000000000001e-05,0.0828,0.758,130.012
187,Transportin',Kodak Black,83,0.804,0.66,10,-4.86,0,0.0726,0.0319,0.0,0.10300000000000001,0.257,94.053
188,Ask Me How I Know,Garth Brooks,40,0.389,0.201,8,-16.998,0,0.0632,0.35600000000000004,0.0010400000000000001,0.0756,0.366,82.265
189,Bella y Sensual,Romeo Santos Featuring Nicky Jam & Daddy Yankee,89,0.635,0.713,11,-6.909,1,0.0937,0.228,0.0,0.0506,0.7490000000000001,179.864
190,Sauce It Up,Lil Uzi Vert,48,0.813,0.528,6,-6.305,0,0.313,0.0715,0.0,0.125,0.131,79.532
191,Rake It Up,Yo Gotti Featuring Nicki Minaj,85,0.91,0.444,1,-8.126,0,0.344,0.022000000000000002,0.0,0.13699999999999998,0.53,149.953
192,Praying,Kesha,82,0.565,0.381,10,-7.204,1,0.0302,0.48,0.0,0.109,0.325,73.483
193,Strip That Down,Liam Payne Featuring Quavo,83,0.87,0.488,6,-5.586,1,0.0537,0.221,0.0,0.0767,0.519,106.008
194,Do Re Mi,Blackbear,82,0.742,0.599,8,-6.256,1,0.0465,0.00419,1.0199999999999999e-05,0.126,0.154,110.977
195,Slow Hands,Niall Horan,78,0.726,0.429,0,-6.622999999999999,1,0.0519,0.0133,0.0,0.0574,0.871,85.899
196,Fix A Drink,Chris Janson,68,0.563,0.887,1,-5.013,1,0.0857,0.0297,0.0,0.35200000000000004,0.794,158.05
197,It's Everyday Bro,Jake Paul Featuring Team 10,71,0.79,0.7140000000000001,1,-7.86,0,0.20199999999999999,0.0014199999999999998,0.0,0.111,0.5589999999999999,150.033
198,Go Flex,Post Malone,84,0.662,0.496,5,-8.267000000000001,1,0.109,0.248,0.0,0.0769,0.133,81.95100000000001
199,Total Eclipse Of The Heart,Chloe Kohanski,75,0.435,0.6579999999999999,8,-8.179,1,0.0661,0.195,0.0,0.102,0.184,130.276
200,Perro Fiel,Shakira Featuring Nicky Jam,90,0.75,0.76,1,-4.836,1,0.198,0.187,0.0,0.0548,0.893,183.817
201,Awful Things,Lil Peep,81,0.368,0.7959999999999999,1,-4.923,0,0.0823,0.0157,0.0,0.0694,0.18100000000000002,170.033
202,Relationship,Young Thug Featuring Future,84,0.8420000000000001,0.597,2,-6.336,1,0.0627,0.00252,0.0,0.124,0.298,145.99200000000002
203,Every Little Thing,Carly Pearce,70,0.637,0.444,0,-6.355,1,0.0417,0.44,5.46e-06,0.0954,0.319,139.775
204,Glorious,Macklemore Featuring Skylar Grey,89,0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59e-05,0.11199999999999999,0.35600000000000004,139.994
205,Questions,Chris Brown,82,0.614,0.598,10,-6.335,0,0.0561,0.00543,0.0,0.1,0.565,105.803
206,The Rest Of Our Life,Tim McGraw & Faith Hill,68,0.617,0.46799999999999997,2,-6.9079999999999995,1,0.0291,0.65,0.0,0.141,0.33299999999999996,119.921
207,What Ifs,Kane Brown Featuring Lauren Alaina,83,0.612,0.799,10,-4.603,1,0.0275,0.00898,0.0,0.172,0.687,125.976
208,XO TOUR Llif3,Lil Uzi Vert,94,0.732,0.75,11,-6.3660000000000005,0,0.231,0.00264,0.0,0.109,0.401,155.096
209,Something Just Like This,The Chainsmokers & Coldplay,84,0.607,0.649,11,-6.695,0,0.0362,0.0306,2.46e-05,0.174,0.505,102.99600000000001
210,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,83,0.728,0.607,1,-8.417,0,0.132,0.133,0.0,0.0864,0.445,129.938
211,Call It What You Want,Taylor Swift,76,0.597,0.506,9,-9.897,1,0.114,0.19699999999999998,9.82e-05,0.309,0.237,163.96200000000002
212,Rap Saved Me,"21 Savage, Offset & Metro Boomin Featuring Quavo",80,0.845,0.39899999999999997,1,-7.5089999999999995,1,0.309,0.00525,0.74,0.102,0.14800000000000002,143.049
213,Gorgeous,Taylor Swift,78,0.797,0.532,7,-6.861000000000001,1,0.147,0.0672,1.0199999999999999e-05,0.22699999999999998,0.45399999999999996,92.024
214,Smooth,Florida Georgia Line,70,0.47100000000000003,0.848,6,-5.355,1,0.0538,0.214,1.84e-05,0.6579999999999999,0.332,161.049
215,The Plan,G-Eazy,73,0.826,0.597,1,-7.807,1,0.43200000000000005,0.00278,0.0,0.156,0.35,118.044
216,Patek Water,Future & Young Thug Featuring Offset,79,0.86,0.561,6,-5.757000000000001,0,0.185,0.27399999999999997,0.0,0.10800000000000001,0.354,152.984
217,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,79,0.613,0.6809999999999999,8,-3.089,1,0.0778,0.0287,0.0,0.126,0.619,97.62100000000001
218,Body Like A Back Road,Sam Hunt,83,0.731,0.469,5,-7.226,1,0.0326,0.46299999999999997,1.04e-06,0.10300000000000001,0.631,98.963
219,My Choppa Hate N****s,21 Savage & Metro Boomin,78,0.862,0.27399999999999997,0,-5.818,0,0.484,0.0974,0.185,0.183,0.146,77.493
220,Pray,Sam Smith,88,0.7340000000000001,0.667,2,-4.996,1,0.0871,0.092,2.12e-05,0.10400000000000001,0.165,100.57799999999999
221,Mad Stalkers,"21 Savage, Offset & Metro Boomin",74,0.9,0.365,10,-6.395,0,0.235,0.147,0.185,0.179,0.136,135.003
222,Nightmare,Offset & Metro Boomin,73,0.5539999999999999,0.9490000000000001,2,-4.928,1,0.0787,0.00031800000000000003,9.98e-05,0.2,0.233,129.984
223,Location,Khalid,89,0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126
224,Heartache On The Dance Floor,Jon Pardi,80,0.594,0.8240000000000001,9,-4.252,1,0.0458,0.0617,0.0,0.0861,0.6709999999999999,116.005
225,B.E.D.,Jacquees,73,0.73,0.473,1,-8.165,1,0.062,0.00505,0.0,0.0932,0.254,122.00299999999999
226,Too Hotty,"Quavo, Takeoff & Offset",74,0.8909999999999999,0.39899999999999997,1,-7.282,1,0.188,0.171,0.0,0.105,0.159,130.025
227,All The Pretty Girls,Kenny Chesney,71,0.612,0.848,6,-3.736,1,0.0368,0.00916,0.0,0.366,0.7190000000000001,120.99600000000001
228,More Girls Like You,Kip Moore,73,0.551,0.716,2,-5.431,1,0.0305,0.00746,0.0,0.13,0.7390000000000001,75.001
229,High End,Chris Brown Featuring Future & Young Thug,70,0.725,0.503,10,-5.646,1,0.209,0.0144,1.52e-06,0.124,0.0636,153.047
230,Love Galore,SZA Featuring Travis Scott,86,0.795,0.594,0,-6.2,1,0.0747,0.111,0.0,0.162,0.409,135.002
231,Butterfly Effect,Travis Scott,90,0.763,0.598,11,-6.865,1,0.0539,0.0714,0.0,0.11199999999999999,0.182,140.987
232,No Cap,Future & Young Thug,71,0.8,0.523,1,-6.577999999999999,1,0.107,0.00108,0.0,0.35200000000000004,0.379,147.05700000000002
233,Feed Me Dope,Future,71,0.853,0.688,8,-6.5089999999999995,0,0.29600000000000004,0.0118,0.0,0.151,0.565,150.012
234,Escapate Conmigo,Wisin Featuring Ozuna,90,0.7440000000000001,0.8590000000000001,11,-3.1660000000000004,1,0.0795,0.0256,6.27e-05,0.0881,0.787,91.977
235,All Da Smoke,Future & Young Thug,70,0.893,0.583,0,-6.862,1,0.341,0.0265,1.3300000000000001e-05,0.149,0.115,147.0
236,It's A Vibe,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",82,0.841,0.516,11,-7.461,0,0.11800000000000001,0.0263,0.00072,0.111,0.556,145.995
237,4 Da Gang,Future,67,0.705,0.474,2,-7.534,1,0.355,0.0751,0.0,0.22899999999999998,0.179,146.244
238,Friends,Justin Bieber + BloodPop,89,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079
239,Bedroom Floor,Liam Payne,75,0.597,0.68,1,-7.104,1,0.0769,0.322,0.000143,0.111,0.195,119.946
240,Three,Future & Young Thug,82,0.645,0.541,10,-6.312,0,0.0385,0.0802,0.0,0.325,0.41100000000000003,95.061
241,Say You Won't Let Go,James Arthur,87,0.358,0.557,10,-7.398,1,0.059000000000000004,0.695,0.0,0.0902,0.494,85.04299999999999
242,No Promises,Cheat Codes Featuring Demi Lovato,78,0.7390000000000001,0.619,10,-6.669,1,0.162,0.0572,0.0,0.105,0.58,112.961
243,Small Town Boy,Dustin Lynch,80,0.5539999999999999,0.743,9,-6.016,1,0.0287,0.0251,0.0,0.359,0.6729999999999999,72.997
244,Curve,Gucci Mane Featuring The Weeknd,81,0.76,0.47600000000000003,8,-8.103,1,0.24100000000000002,0.294,0.0,0.1,0.354,147.01
245,Feels,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",86,0.893,0.745,11,-3.105,0,0.0571,0.0642,0.0,0.0943,0.872,101.01799999999999
246,Stunting Ain't Nuthin,Gucci Mane Featuring Slim Jxmmi & Young Dolph,70,0.86,0.71,7,-5.705,1,0.285,0.177,0.0,0.0865,0.764,122.993
247,They Don't Know,Jason Aldean,73,0.536,0.722,4,-4.163,1,0.0284,0.312,0.0,0.11699999999999999,0.499,143.78
248,Do I Make You Wanna,Billy Currington,80,0.5489999999999999,0.7509999999999999,9,-5.422999999999999,1,0.0299,0.122,0.0,0.20800000000000002,0.493,89.95299999999999
249,Almost Like Praying,Lin-Manuel Miranda Featuring Artists For Puerto Rico,52,0.499,0.877,5,-3.471,0,0.0594,0.24,0.0,0.18899999999999997,0.8079999999999999,93.586
250,Loyalty.,Kendrick Lamar Featuring Rihanna,82,0.6809999999999999,0.541,9,-8.926,0,0.055,0.0224,0.0,0.16699999999999998,0.413,110.803
251,Dear Hate,Maren Morris Featuring Vince Gill,61,0.526,0.41200000000000003,9,-9.292,1,0.0385,0.804,0.0,0.11699999999999999,0.289,79.732
252,No Promises,A Boogie Wit da Hoodie,78,0.7390000000000001,0.619,10,-6.669,1,0.162,0.0572,0.0,0.105,0.58,112.961
253,Say A',A Boogie Wit da Hoodie,82,0.40700000000000003,0.147,2,-8.822000000000001,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284
254,DNA,BTS,84,0.637,0.514,1,-6.763,1,0.365,0.0047,0.0,0.094,0.402,139.931
255,Redbone,Childish Gambino,84,0.743,0.359,1,-10.401,1,0.0794,0.19899999999999998,0.00611,0.13699999999999998,0.5870000000000001,160.083
256,Hi Bich,Bhad Bhabie,75,0.924,0.387,8,-7.7379999999999995,1,0.115,0.156,0.000331,0.0973,0.0624,120.014
257,Undefeated,A Boogie Wit da Hoodie Featuring 21 Savage,78,0.7170000000000001,0.753,7,-4.609,0,0.311,0.293,0.0,0.158,0.631,169.857
258,Beast Mode,A Boogie Wit da Hoodie Featuring PnB Rock & YoungBoy Never Broke Again,78,0.611,0.478,0,-5.8389999999999995,1,0.107,0.035,0.0,0.107,0.138,172.076
259,It Ain't My Fault,Brothers Osborne,69,0.723,0.8240000000000001,11,-5.9110000000000005,0,0.0331,0.00155,0.16699999999999998,0.33299999999999996,0.76,123.01100000000001
260,No Such Thing As A Broken Heart,Old Dominion,75,0.65,0.782,8,-4.295,1,0.0721,0.295,0.0,0.107,0.9440000000000001,171.988
261,Whatever You Need,Meek Mill Featuring Chris Brown & Ty Dolla $ign,75,0.519,0.57,1,-7.3660000000000005,1,0.20199999999999999,0.0254,0.0,0.0821,0.317,164.155
262,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",81,0.599,0.667,7,-4.2669999999999995,1,0.0367,0.0533,0.0,0.134,0.8170000000000001,80.984
263,Stay,Zedd & Alessia Cara,81,0.457,0.627,5,-5.091,0,0.111,0.23800000000000002,0.0,0.11599999999999999,0.5539999999999999,101.384
264,Felices Los 4,Maluma,90,0.755,0.789,5,-4.502,1,0.146,0.231,0.0,0.35100000000000003,0.737,93.973
265,Back To You,Louis Tomlinson Featuring Bebe Rexha & Digital Farm Animals,88,0.6829999999999999,0.53,5,-4.918,0,0.142,0.207,0.0,0.39399999999999996,0.645,75.016
266,Fetish,Selena Gomez Featuring Gucci Mane,78,0.7070000000000001,0.611,2,-4.474,1,0.0639,0.0198,3.59e-06,0.0651,0.285,123.006
267,Wish I Knew You,The Revivalists,73,0.6509999999999999,0.716,0,-6.516,0,0.0258,0.13,0.0616,0.125,0.722,101.05
268,Mask Off,Future,88,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062
269,Homemade Dynamite,"Lorde Featuring Khalid, Post Malone & SZA",73,0.563,0.5479999999999999,0,-5.126,0,0.145,0.259,0.0,0.154,0.171,106.705
270,Drinkin' Problem,Midland,72,0.628,0.7609999999999999,9,-6.377000000000001,1,0.0277,0.0538,3.74e-06,0.312,0.64,102.01899999999999
271,Everybody Dies In Their Nightmares,XXXTentacion,87,0.7340000000000001,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.11199999999999999,0.6890000000000001,129.953
272,These Heaux,Bhad Bhabie,71,0.852,0.5770000000000001,6,-6.347,0,0.16,0.215,0.0,0.138,0.44799999999999995,119.986
273,No Complaints,Metro Boomin Featuring Offset & Drake,78,0.914,0.507,2,-10.784,1,0.16399999999999998,0.0855,0.0254,0.0797,0.19899999999999998,123.956
274,Magnolia,Playboi Carti,83,0.7909999999999999,0.586,11,-7.372000000000001,0,0.29,0.012,0.0,0.46,0.413,163.029
275,Found You,Kane Brown,76,0.46,0.821,4,-5.332999999999999,0,0.0404,0.0528,0.0,0.0818,0.43799999999999994,164.144
276,Versace On The Floor,Bruno Mars,83,0.578,0.574,2,-6.209,1,0.0454,0.196,0.0,0.083,0.301,174.15200000000002
277,Swish Swish,Katy Perry Featuring Nicki Minaj,75,0.836,0.705,5,-5.221,0,0.0537,0.0192,1.47e-05,0.107,0.5529999999999999,119.949
278,444+222,Lil Uzi Vert,75,0.7909999999999999,0.513,10,-6.568,0,0.26899999999999996,0.0235,2.8300000000000003e-05,0.10099999999999999,0.48100000000000004,76.997
279,My Girl,Dylan Scott,74,0.652,0.7190000000000001,1,-7.251,1,0.033,0.0353,0.0,0.10800000000000001,0.24,94.969
280,Most Girls,Hailee Steinfeld,80,0.76,0.588,9,-7.082000000000001,1,0.0775,0.0485,0.0,0.0847,0.384,102.97399999999999
281,Dark Queen,Lil Uzi Vert,78,0.747,0.606,4,-5.2860000000000005,1,0.172,0.222,0.0,0.281,0.2,155.055
282,X,Lil Uzi Vert,85,0.764,0.46799999999999997,2,-8.48,1,0.27399999999999997,0.0225,0.0,0.26,0.36,131.026
283,Neon Guts,Lil Uzi Vert Featuring Pharrell Williams,73,0.8590000000000001,0.563,1,-6.635,0,0.11199999999999999,0.0541,0.0,0.0685,0.41200000000000003,119.934
284,Revenge,XXXTentacion,81,0.746,0.251,11,-16.169,0,0.259,0.782,0.00203,0.106,0.18,139.999
285,Somebody Else Will,Justin Moore,69,0.478,0.757,2,-4.274,0,0.11900000000000001,0.0346,0.0,0.0926,0.623,180.077
286,Reminder,The Weeknd,77,0.71,0.495,8,-7.369,1,0.22,0.156,0.0,0.16399999999999998,0.396,160.091
287,No Fear,DeJ Loaf,76,0.614,0.682,11,-4.117,0,0.102,0.387,0.0,0.134,0.5660000000000001,100.20200000000001
288,It Ain't Me,Kygo x Selena Gomez,78,0.648,0.532,0,-6.597,1,0.0746,0.0905,0.0,0.0831,0.48700000000000004,99.98299999999999
289,DNA.,Kendrick Lamar,84,0.637,0.514,1,-6.763,1,0.365,0.0047,0.0,0.094,0.402,139.931
290,Two,Lil Uzi Vert,85,0.764,0.46799999999999997,2,-8.48,1,0.27399999999999997,0.0225,0.0,0.26,0.36,131.026
291,For Real,Lil Uzi Vert,69,0.902,0.6729999999999999,4,-7.481,1,0.45799999999999996,0.159,0.0,0.289,0.615,132.066
292,UnFazed,Lil Uzi Vert Featuring The Weeknd,74,0.778,0.7070000000000001,4,-3.6060000000000003,0,0.0746,0.0459,0.0,0.111,0.45799999999999996,126.684
293,No Sleep Leak,Lil Uzi Vert,68,0.7879999999999999,0.6890000000000001,8,-7.211,1,0.13,0.0112,0.0,0.22,0.6809999999999999,136.045
294,Depression & Obsession,XXXTentacion,79,0.769,0.156,11,-10.7,0,0.035,0.585,0.015,0.102,0.527,105.95
295,Save Me,XXXTentacion,78,0.731,0.204,9,-11.314,0,0.0369,0.307,0.0109,0.0989,0.191,142.141
296,Carry On,XXXTentacion,81,0.735,0.19699999999999998,3,-13.378,0,0.537,0.768,0.000276,0.29600000000000004,0.38299999999999995,147.899
297,Down,Fifth Harmony Featuring Gucci Mane,90,0.6559999999999999,0.721,5,-5.665,0,0.122,0.298,0.0,0.17300000000000001,0.46799999999999997,148.066
298,Now Or Never,Halsey,79,0.6579999999999999,0.588,6,-4.902,0,0.0367,0.105,1.28e-06,0.125,0.434,110.075
299,Everyday We Lit,YFN Lucci Featuring PnB Rock,80,0.758,0.6459999999999999,7,-4.7010000000000005,1,0.11199999999999999,0.128,0.0,0.0778,0.589,155.955
300,Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,86,0.8390000000000001,0.81,5,-5.274,0,0.0568,0.501,0.0,0.11699999999999999,0.8140000000000001,129.014
301,Castle On The Hill,Ed Sheeran,85,0.461,0.8340000000000001,2,-4.868,1,0.0989,0.0232,1.1400000000000001e-05,0.14,0.47100000000000003,135.007
302,You Look Good,Lady Antebellum,68,0.653,0.9109999999999999,0,-4.635,1,0.0439,0.0338,0.000659,0.081,0.9420000000000001,152.043
303,2U,David Guetta Featuring Justin Bieber,77,0.542,0.654,8,-5.862,0,0.0537,0.23,0.0,0.24100000000000002,0.563,144.971
304,Younger Now,Miley Cyrus,83,0.573,0.7809999999999999,8,-6.406000000000001,1,0.0555,0.0767,2.64e-05,0.0813,0.34299999999999997,139.934
305,Its Every Night Sis,RiceGum Featuring Alissa Violet,70,0.887,0.784,8,-5.598,1,0.19899999999999998,0.0244,0.0,0.11199999999999999,0.408,98.984
306,Honest,The Chainsmokers,76,0.6729999999999999,0.514,0,-10.772,0,0.0465,0.0121,8.499999999999999e-05,0.385,0.312,100.035
307,Flatliner,Cole Swindell,72,0.555,0.8959999999999999,0,-3.295,1,0.0388,0.00434,0.0,0.145,0.578,114.995
308,Perplexing Pegasus,Rae Sremmurd,79,0.897,0.44799999999999995,1,-8.874,1,0.0766,0.000725,1.17e-05,0.365,0.316,145.971
309,For Her,Chris Lane,70,0.51,0.904,6,-4.291,1,0.0357,0.0993,0.0,0.17300000000000001,0.545,150.004
310,Patty Cake,Kodak Black,79,0.8059999999999999,0.77,1,-6.4639999999999995,0,0.19,0.0252,0.0,0.0645,0.406,152.094
311,4 AM,2 Chainz Featuring Travis Scott,79,0.7959999999999999,0.513,6,-7.14,0,0.452,0.122,0.0,0.15,0.235,75.018
312,Untouchable,YoungBoy Never Broke Again,72,0.78,0.784,1,-5.039,1,0.18600000000000003,0.0447,0.0,0.122,0.43,85.023
313,Privacy,Chris Brown,76,0.741,0.58,0,-7.7410000000000005,1,0.37799999999999995,0.153,0.0,0.109,0.428,97.09200000000001
314,Know No Better,"Major Lazer Featuring Travis Scott, Camila Cabello & Quavo",74,0.738,0.8140000000000001,7,-4.414,0,0.0999,0.132,9.64e-06,0.126,0.483,119.041
315,In Case You Didn't Know,Brett Young,81,0.599,0.542,10,-7.274,1,0.0304,0.35700000000000004,0.0,0.10400000000000001,0.38299999999999995,148.003
316,Slippery,Migos Featuring Gucci Mane,87,0.92,0.674,1,-5.662000000000001,0,0.264,0.307,0.0,0.10400000000000001,0.741,141.967
317,Craving You,Thomas Rhett Featuring Maren Morris,78,0.607,0.841,9,-3.772,0,0.0371,0.0008990000000000001,0.0,0.34,0.505,104.978
318,Malibu,Miley Cyrus,72,0.565,0.782,8,-6.412999999999999,1,0.0506,0.0577,4.16e-05,0.0757,0.4,140.004
319,Bad Liar,Selena Gomez,78,0.95,0.41200000000000003,1,-6.5920000000000005,1,0.0731,0.177,0.0,0.077,0.73,121.01899999999999
320,First Day Out,Tee Grizzley,80,0.5870000000000001,0.711,1,-6.33,1,0.42,0.171,0.0,0.125,0.381,98.008
321,Something New,Wiz Khalifa Featuring Ty Dolla $ign,77,0.8140000000000001,0.635,7,-6.609,0,0.0809,0.0935,0.0,0.0892,0.784,87.581
322,It's Goin' Down,Descendants 2 Cast,63,0.888,0.5770000000000001,1,-7.702000000000001,0,0.0612,0.0986,0.0,0.131,0.609,84.00299999999999
323,El Amante,Nicky Jam,83,0.6829999999999999,0.691,8,-5.535,1,0.0432,0.243,0.0,0.14,0.732,179.91
324,Wokeuplikethis*,Playboi Carti Featuring Lil Uzi Vert,81,0.785,0.622,8,-6.7410000000000005,1,0.254,0.0133,0.0,0.154,0.466,78.475
325,Issues,Julia Michaels,82,0.725,0.42,8,-6.811,1,0.0811,0.42700000000000005,0.0,0.061,0.424,113.975
326,OMG,Camila Cabello Featuring Quavo,82,0.655,0.5760000000000001,5,-6.735,0,0.0536,0.0295,0.115,0.132,0.16699999999999998,139.953
327,What's My Name,"China Anne McClain, Thomas Doherty & Dylan Playfair",64,0.705,0.7809999999999999,2,-2.927,1,0.0792,0.247,0.0,0.107,0.55,100.008
328,You Da Baddest,Future Featuring Nicki Minaj,74,0.807,0.736,7,-6.747999999999999,1,0.151,0.109,0.0072900000000000005,0.10400000000000001,0.54,154.023
329,Chillin' Like A Villain,"Sofia Carson, Cameron Boyce, Booboo Stewart & Mitchell Hope",63,0.6759999999999999,0.7759999999999999,8,-6.629,1,0.0908,0.0374,0.0,0.226,0.792,113.92
330,Rolex,Ayo & Teo,84,0.804,0.8859999999999999,1,-2.512,1,0.04,0.0837,0.0,0.266,0.789,144.946
331,Passionfruit,Drake,83,0.804,0.45899999999999996,11,-11.556,1,0.039,0.304,0.0862,0.11,0.37200000000000005,111.963
332,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,88,0.696,0.8170000000000001,1,-3.862,1,0.109,0.075,0.0,0.187,0.782,98.064
333,Subeme La Radio,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",82,0.684,0.823,9,-3.2969999999999997,0,0.0773,0.0744,0.0,0.111,0.647,91.04799999999999
334,"God, Your Mama, And Me",Florida Georgia Line Featuring Backstreet Boys,76,0.439,0.802,7,-3.6439999999999997,1,0.054000000000000006,0.33299999999999996,0.0,0.377,0.725,168.032
335,Heavy,Linkin Park Featuring Kiiara,66,0.614,0.5489999999999999,5,-6.986000000000001,1,0.0516,0.28600000000000003,2.64e-06,0.142,0.258,77.926
336,Learn To Let Go,Kesha,72,0.515,0.847,5,-2.951,1,0.039,0.0036899999999999997,6.659999999999999e-05,0.293,0.645,168.104
337,Signs,Drake,79,0.79,0.7340000000000001,0,-4.66,1,0.0524,0.0853,0.00409,0.11199999999999999,0.223,107.369
338,Numb,Linkin Park,79,0.8390000000000001,0.43700000000000006,5,-11.344000000000001,0,0.285,0.0438,2.75e-06,0.131,0.46399999999999997,82.008
339,In The End,Linkin Park,85,0.5529999999999999,0.9,3,-4.556,0,0.0584,0.0113,0.0,0.322,0.39799999999999996,105.213
340,Closer,The Chainsmokers Featuring Halsey,89,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.6609999999999999,95.01
341,The Fighter,Keith Urban Featuring Carrie Underwood,73,0.6809999999999999,0.845,11,-5.147,0,0.0525,0.0304,0.0,0.19699999999999998,0.7609999999999999,132.023
342,Issues,Meek Mill,82,0.725,0.42,8,-6.811,1,0.0811,0.42700000000000005,0.0,0.061,0.424,113.975
343,Wins & Losses,Meek Mill,75,0.519,0.57,1,-7.3660000000000005,1,0.20199999999999999,0.0254,0.0,0.0821,0.317,164.155
344,1942 Flows,Meek Mill,67,0.63,0.628,2,-4.016,1,0.327,0.0515,0.0,0.091,0.266,121.307
345,Yours If You Want It,Rascal Flatts,72,0.5479999999999999,0.909,8,-3.1,1,0.0557,0.00926,0.0,0.109,0.413,113.06700000000001
346,Imitadora,Romeo Santos,79,0.737,0.7090000000000001,8,-6.888999999999999,0,0.045,0.33299999999999996,0.0,0.289,0.556,125.99700000000001
347,The Story Of O.J.,JAY-Z,45,0.632,0.573,5,-7.697,0,0.6659999999999999,0.431,0.000521,0.139,0.6829999999999999,166.484
348,We Ball,Meek Mill Featuring Young Thug,63,0.624,0.728,0,-6.39,1,0.465,0.141,0.0,0.106,0.599,152.088
349,F**k That Check Up,Meek Mill Featuring Lil Uzi Vert,60,0.861,0.715,11,-4.393,0,0.301,0.00227,0.0,0.14400000000000002,0.535,148.971
350,Heavy Heart,Meek Mill,57,0.47200000000000003,0.695,10,-5.008,0,0.44299999999999995,0.239,0.0,0.0942,0.35100000000000003,73.031
351,Bad And Boujee,Migos Featuring Lil Uzi Vert,84,0.927,0.665,11,-5.313,1,0.244,0.061,0.0,0.12300000000000001,0.175,127.07600000000001
352,iSpy,KYLE Featuring Lil Yachty,85,0.746,0.653,7,-6.745,1,0.289,0.37799999999999995,0.0,0.22899999999999998,0.672,75.016
353,24K Magic,Bruno Mars,85,0.818,0.8029999999999999,1,-4.282,1,0.0797,0.034,0.0,0.153,0.632,106.97
354,4:44,JAY-Z,34,0.166,0.961,6,-3.925,1,0.0841,0.000947,0.0698,0.11,0.124,102.344
355,Crying In The Club,Camila Cabello,84,0.33399999999999996,0.617,6,-5.834,0,0.38299999999999995,0.33399999999999996,0.0,0.163,0.603,85.227
356,A Lie,French Montana Featuring The Weeknd & Max B,73,0.309,0.912,4,-3.8810000000000002,0,0.0646,0.0014,0.000271,0.5820000000000001,0.302,183.035
